2010-07-15-00:29:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:29:00.000-06:00I----- pdweb.http reqs	 : 74018
2010-07-15-00:29:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:29:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:29:00.000-06:00I----- pdweb.http total-worker	 : 20:53:45.699
2010-07-15-00:29:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:29:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:29:00.000-06:00I----- pdweb.http total-webseal	 : 20:53:37.507
2010-07-15-00:30:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:30:00.000-06:00I----- pdweb.http reqs	 : 74184
2010-07-15-00:30:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:30:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:30:00.000-06:00I----- pdweb.http total-worker	 : 20:57:18.386
2010-07-15-00:30:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:30:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:30:00.000-06:00I----- pdweb.http total-webseal	 : 20:57:10.174
2010-07-15-00:31:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:31:00.000-06:00I----- pdweb.http reqs	 : 74350
2010-07-15-00:31:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:31:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:31:00.000-06:00I----- pdweb.http total-worker	 : 21:00:41.930
2010-07-15-00:31:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:31:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:31:00.000-06:00I----- pdweb.http total-webseal	 : 21:00:33.702
2010-07-15-00:32:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:32:00.000-06:00I----- pdweb.http reqs	 : 74513
2010-07-15-00:32:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:32:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:32:00.000-06:00I----- pdweb.http total-worker	 : 21:03:39.407
2010-07-15-00:32:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:32:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:32:00.000-06:00I----- pdweb.http total-webseal	 : 21:03:31.160
2010-07-15-00:33:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:33:00.000-06:00I----- pdweb.http reqs	 : 74679
2010-07-15-00:33:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:33:00.000-06:00I----- pdweb.http avg-worker	 : 1.018
2010-07-15-00:33:00.000-06:00I----- pdweb.http total-worker	 : 21:07:06.508
2010-07-15-00:33:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:33:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:33:00.000-06:00I----- pdweb.http total-webseal	 : 21:06:58.244
2010-07-15-00:34:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:34:00.000-06:00I----- pdweb.http reqs	 : 74842
2010-07-15-00:34:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:34:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:34:00.000-06:00I----- pdweb.http total-worker	 : 21:07:43.243
2010-07-15-00:34:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:34:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:34:00.000-06:00I----- pdweb.http total-webseal	 : 21:07:34.964
2010-07-15-00:35:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:35:00.000-06:00I----- pdweb.http reqs	 : 75006
2010-07-15-00:35:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:35:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:35:00.000-06:00I----- pdweb.http total-worker	 : 21:11:16.209
2010-07-15-00:35:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:35:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:35:00.000-06:00I----- pdweb.http total-webseal	 : 21:11:07.908
2010-07-15-00:36:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:36:00.000-06:00I----- pdweb.http reqs	 : 75172
2010-07-15-00:36:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:36:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:36:00.000-06:00I----- pdweb.http total-worker	 : 21:14:46.605
2010-07-15-00:36:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:36:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:36:00.000-06:00I----- pdweb.http total-webseal	 : 21:14:38.285
2010-07-15-00:37:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:37:00.000-06:00I----- pdweb.http reqs	 : 75339
2010-07-15-00:37:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:37:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:37:00.000-06:00I----- pdweb.http total-worker	 : 21:17:50.954
2010-07-15-00:37:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:37:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:37:00.000-06:00I----- pdweb.http total-webseal	 : 21:17:42.620
2010-07-15-00:38:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:38:00.000-06:00I----- pdweb.http reqs	 : 75503
2010-07-15-00:38:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:38:00.000-06:00I----- pdweb.http avg-worker	 : 1.018
2010-07-15-00:38:00.000-06:00I----- pdweb.http total-worker	 : 21:21:23.153
2010-07-15-00:38:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:38:00.000-06:00I----- pdweb.http avg-webseal	 : 1.018
2010-07-15-00:38:00.000-06:00I----- pdweb.http total-webseal	 : 21:21:14.806
2010-07-15-00:39:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:39:00.000-06:00I----- pdweb.http reqs	 : 75666
2010-07-15-00:39:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:39:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:39:00.000-06:00I----- pdweb.http total-worker	 : 21:22:00.932
2010-07-15-00:39:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:39:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:39:00.000-06:00I----- pdweb.http total-webseal	 : 21:21:52.571
2010-07-15-00:40:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:40:00.000-06:00I----- pdweb.http reqs	 : 75834
2010-07-15-00:40:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:40:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:40:00.000-06:00I----- pdweb.http total-worker	 : 21:25:33.044
2010-07-15-00:40:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:40:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:40:00.000-06:00I----- pdweb.http total-webseal	 : 21:25:24.662
2010-07-15-00:41:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:41:00.000-06:00I----- pdweb.http reqs	 : 75998
2010-07-15-00:41:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:41:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:41:00.000-06:00I----- pdweb.http total-worker	 : 21:28:58.506
2010-07-15-00:41:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:41:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:41:00.000-06:00I----- pdweb.http total-webseal	 : 21:28:50.098
2010-07-15-00:42:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:42:00.000-06:00I----- pdweb.http reqs	 : 76163
2010-07-15-00:42:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:42:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:42:00.000-06:00I----- pdweb.http total-worker	 : 21:31:53.109
2010-07-15-00:42:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:42:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:42:00.000-06:00I----- pdweb.http total-webseal	 : 21:31:44.675
2010-07-15-00:43:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:43:00.000-06:00I----- pdweb.http reqs	 : 76329
2010-07-15-00:43:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:43:00.000-06:00I----- pdweb.http avg-worker	 : 1.018
2010-07-15-00:43:00.000-06:00I----- pdweb.http total-worker	 : 21:35:15.004
2010-07-15-00:43:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:43:00.000-06:00I----- pdweb.http avg-webseal	 : 1.018
2010-07-15-00:43:00.000-06:00I----- pdweb.http total-webseal	 : 21:35:06.556
2010-07-15-00:44:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:44:00.000-06:00I----- pdweb.http reqs	 : 76494
2010-07-15-00:44:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:44:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:44:00.000-06:00I----- pdweb.http total-worker	 : 21:35:51.672
2010-07-15-00:44:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:44:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:44:00.000-06:00I----- pdweb.http total-webseal	 : 21:35:43.207
2010-07-15-00:45:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:45:00.000-06:00I----- pdweb.http reqs	 : 76658
2010-07-15-00:45:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:45:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:45:00.000-06:00I----- pdweb.http total-worker	 : 21:39:15.450
2010-07-15-00:45:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:45:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:45:00.000-06:00I----- pdweb.http total-webseal	 : 21:39:06.960
2010-07-15-00:46:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:46:00.000-06:00I----- pdweb.http reqs	 : 76824
2010-07-15-00:46:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:46:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:46:00.000-06:00I----- pdweb.http total-worker	 : 21:42:45.023
2010-07-15-00:46:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:46:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:46:00.000-06:00I----- pdweb.http total-webseal	 : 21:42:36.510
2010-07-15-00:47:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:47:00.000-06:00I----- pdweb.http reqs	 : 76989
2010-07-15-00:47:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:47:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:47:00.000-06:00I----- pdweb.http total-worker	 : 21:45:38.549
2010-07-15-00:47:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:47:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:47:00.000-06:00I----- pdweb.http total-webseal	 : 21:45:30.009
2010-07-15-00:48:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:48:00.000-06:00I----- pdweb.http reqs	 : 77157
2010-07-15-00:48:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:48:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:48:00.000-06:00I----- pdweb.http total-worker	 : 21:49:02.439
2010-07-15-00:48:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:48:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:48:00.000-06:00I----- pdweb.http total-webseal	 : 21:48:53.876
2010-07-15-00:49:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:49:00.000-06:00I----- pdweb.http reqs	 : 77318
2010-07-15-00:49:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:49:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:49:00.000-06:00I----- pdweb.http total-worker	 : 21:49:37.201
2010-07-15-00:49:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:49:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:49:00.000-06:00I----- pdweb.http total-webseal	 : 21:49:28.622
2010-07-15-00:50:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:50:00.000-06:00I----- pdweb.http reqs	 : 77486
2010-07-15-00:50:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:50:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:50:00.000-06:00I----- pdweb.http total-worker	 : 21:53:03.997
2010-07-15-00:50:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:50:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:50:00.000-06:00I----- pdweb.http total-webseal	 : 21:52:55.395
2010-07-15-00:51:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:51:00.000-06:00I----- pdweb.http reqs	 : 77650
2010-07-15-00:51:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:51:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:51:00.000-06:00I----- pdweb.http total-worker	 : 21:56:30.989
2010-07-15-00:51:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:51:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:51:00.000-06:00I----- pdweb.http total-webseal	 : 21:56:22.371
2010-07-15-00:52:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:52:00.000-06:00I----- pdweb.http reqs	 : 77815
2010-07-15-00:52:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:52:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:52:00.000-06:00I----- pdweb.http total-worker	 : 21:59:28.321
2010-07-15-00:52:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:52:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:52:00.000-06:00I----- pdweb.http total-webseal	 : 21:59:19.689
2010-07-15-00:53:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:53:00.000-06:00I----- pdweb.http reqs	 : 77983
2010-07-15-00:53:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:53:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:53:00.000-06:00I----- pdweb.http total-worker	 : 22:02:53.514
2010-07-15-00:53:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:53:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:53:00.000-06:00I----- pdweb.http total-webseal	 : 22:02:44.870
2010-07-15-00:54:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:54:00.000-06:00I----- pdweb.http reqs	 : 78144
2010-07-15-00:54:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:54:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:54:00.000-06:00I----- pdweb.http total-worker	 : 22:03:28.767
2010-07-15-00:54:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:54:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:54:00.000-06:00I----- pdweb.http total-webseal	 : 22:03:20.105
2010-07-15-00:55:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:55:00.000-06:00I----- pdweb.http reqs	 : 78310
2010-07-15-00:55:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:55:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:55:00.000-06:00I----- pdweb.http total-worker	 : 22:06:57.270
2010-07-15-00:55:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:55:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-00:55:00.000-06:00I----- pdweb.http total-webseal	 : 22:06:48.587
2010-07-15-00:56:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:56:00.000-06:00I----- pdweb.http reqs	 : 78478
2010-07-15-00:56:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:56:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:56:00.000-06:00I----- pdweb.http total-worker	 : 22:10:21.753
2010-07-15-00:56:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:56:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:56:00.000-06:00I----- pdweb.http total-webseal	 : 22:10:13.050
2010-07-15-00:57:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:57:00.000-06:00I----- pdweb.http reqs	 : 78641
2010-07-15-00:57:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:57:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:57:00.000-06:00I----- pdweb.http total-worker	 : 22:13:15.823
2010-07-15-00:57:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:57:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:57:00.000-06:00I----- pdweb.http total-webseal	 : 22:13:07.098
2010-07-15-00:58:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:58:00.000-06:00I----- pdweb.http reqs	 : 78809
2010-07-15-00:58:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:58:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-00:58:00.000-06:00I----- pdweb.http total-worker	 : 22:16:44.554
2010-07-15-00:58:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:58:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-00:58:00.000-06:00I----- pdweb.http total-webseal	 : 22:16:35.808
2010-07-15-00:59:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-00:59:00.000-06:00I----- pdweb.http reqs	 : 78970
2010-07-15-00:59:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-00:59:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-00:59:00.000-06:00I----- pdweb.http total-worker	 : 22:17:19.938
2010-07-15-00:59:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-00:59:00.000-06:00I----- pdweb.http avg-webseal	 : 1.015
2010-07-15-00:59:00.000-06:00I----- pdweb.http total-webseal	 : 22:17:11.179
2010-07-15-01:00:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:00:00.000-06:00I----- pdweb.http reqs	 : 79136
2010-07-15-01:00:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:00:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-01:00:00.000-06:00I----- pdweb.http total-worker	 : 22:20:49.440
2010-07-15-01:00:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:00:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-01:00:00.000-06:00I----- pdweb.http total-webseal	 : 22:20:40.661
2010-07-15-01:01:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:01:00.000-06:00I----- pdweb.http reqs	 : 79300
2010-07-15-01:01:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:01:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-01:01:00.000-06:00I----- pdweb.http total-worker	 : 22:24:15.071
2010-07-15-01:01:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:01:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-01:01:00.000-06:00I----- pdweb.http total-webseal	 : 22:24:06.275
2010-07-15-01:02:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:02:00.000-06:00I----- pdweb.http reqs	 : 79467
2010-07-15-01:02:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:02:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-01:02:00.000-06:00I----- pdweb.http total-worker	 : 22:27:12.244
2010-07-15-01:02:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:02:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-01:02:00.000-06:00I----- pdweb.http total-webseal	 : 22:27:03.427
2010-07-15-01:03:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:03:00.000-06:00I----- pdweb.http reqs	 : 79633
2010-07-15-01:03:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:03:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-01:03:00.000-06:00I----- pdweb.http total-worker	 : 22:30:41.194
2010-07-15-01:03:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:03:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-01:03:00.000-06:00I----- pdweb.http total-webseal	 : 22:30:32.365
2010-07-15-01:04:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:04:00.000-06:00I----- pdweb.http reqs	 : 79792
2010-07-15-01:04:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:04:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-01:04:00.000-06:00I----- pdweb.http total-worker	 : 22:31:17.918
2010-07-15-01:04:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:04:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-01:04:00.000-06:00I----- pdweb.http total-webseal	 : 22:31:09.070
2010-07-15-01:05:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:05:00.000-06:00I----- pdweb.http reqs	 : 79958
2010-07-15-01:05:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:05:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-01:05:00.000-06:00I----- pdweb.http total-worker	 : 22:34:46.402
2010-07-15-01:05:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:05:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-01:05:00.000-06:00I----- pdweb.http total-webseal	 : 22:34:37.528
2010-07-15-01:06:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:06:00.000-06:00I----- pdweb.http reqs	 : 80123
2010-07-15-01:06:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:06:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-01:06:00.000-06:00I----- pdweb.http total-worker	 : 22:38:14.359
2010-07-15-01:06:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:06:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-01:06:00.000-06:00I----- pdweb.http total-webseal	 : 22:38:05.464
2010-07-15-01:07:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:07:00.000-06:00I----- pdweb.http reqs	 : 80289
2010-07-15-01:07:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:07:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-01:07:00.000-06:00I----- pdweb.http total-worker	 : 22:41:11.341
2010-07-15-01:07:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:07:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-01:07:00.000-06:00I----- pdweb.http total-webseal	 : 22:41:02.425
2010-07-15-01:08:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:08:00.000-06:00I----- pdweb.http reqs	 : 80457
2010-07-15-01:08:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:08:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-01:08:00.000-06:00I----- pdweb.http total-worker	 : 22:44:38.988
2010-07-15-01:08:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:08:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-01:08:00.000-06:00I----- pdweb.http total-webseal	 : 22:44:30.052
2010-07-15-01:09:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:09:00.000-06:00I----- pdweb.http reqs	 : 80620
2010-07-15-01:09:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:09:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-01:09:00.000-06:00I----- pdweb.http total-worker	 : 22:45:15.531
2010-07-15-01:09:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:09:00.000-06:00I----- pdweb.http avg-webseal	 : 1.015
2010-07-15-01:09:00.000-06:00I----- pdweb.http total-webseal	 : 22:45:06.583
2010-07-15-01:10:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:10:00.000-06:00I----- pdweb.http reqs	 : 80782
2010-07-15-01:10:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:10:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-01:10:00.000-06:00I----- pdweb.http total-worker	 : 22:48:43.332
2010-07-15-01:10:00.000-06:00I----- pdweb.http max-webseal	 : 2:57.285
2010-07-15-01:10:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-01:10:00.000-06:00I----- pdweb.http total-webseal	 : 22:48:34.363
2010-07-15-01:11:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-01:11:00.000-06:00I----- pdweb.http reqs	 : 80950
2010-07-15-01:11:00.000-06:00I----- pdweb.http max-worker	 : 2:57.285
2010-07-15-01:11:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
