2010-07-14-16:27:00.000-06:00I----- HPDRA0386I   pdweb.authn statistics report (partial period commencing 2010-07-14-16:27:00.000-06:00I-----)
2010-07-15-02:08:00.000-06:00I----- pdweb.authn pass	 : 11313
2010-07-15-02:08:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:08:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:08:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:08:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:08:00.000-06:00I----- pdweb.authn total	 : 26.962
2010-07-15-02:09:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:09:00.000-06:00I----- pdweb.authn pass	 : 11333
2010-07-15-02:09:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:09:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:09:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:09:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:09:00.000-06:00I----- pdweb.authn total	 : 27.007
2010-07-15-02:10:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:10:00.000-06:00I----- pdweb.authn pass	 : 11353
2010-07-15-02:10:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:10:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:10:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:10:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:10:00.000-06:00I----- pdweb.authn total	 : 27.053
2010-07-15-02:11:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:11:00.000-06:00I----- pdweb.authn pass	 : 11373
2010-07-15-02:11:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:11:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:11:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:11:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:11:00.000-06:00I----- pdweb.authn total	 : 27.096
2010-07-15-02:12:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:12:00.000-06:00I----- pdweb.authn pass	 : 11393
2010-07-15-02:12:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:12:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:12:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:12:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:12:00.000-06:00I----- pdweb.authn total	 : 27.147
2010-07-15-02:13:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:13:00.000-06:00I----- pdweb.authn pass	 : 11413
2010-07-15-02:13:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:13:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:13:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:13:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:13:00.000-06:00I----- pdweb.authn total	 : 27.187
2010-07-15-02:14:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:14:00.000-06:00I----- pdweb.authn pass	 : 11434
2010-07-15-02:14:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:14:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:14:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:14:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:14:00.000-06:00I----- pdweb.authn total	 : 27.229
2010-07-15-02:15:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:15:00.000-06:00I----- pdweb.authn pass	 : 11454
2010-07-15-02:15:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:15:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:15:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:15:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:15:00.000-06:00I----- pdweb.authn total	 : 27.277
2010-07-15-02:16:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:16:00.000-06:00I----- pdweb.authn pass	 : 11475
2010-07-15-02:16:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:16:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:16:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:16:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:16:00.000-06:00I----- pdweb.authn total	 : 27.323
2010-07-15-02:17:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:17:00.000-06:00I----- pdweb.authn pass	 : 11495
2010-07-15-02:17:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:17:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:17:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:17:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:17:00.000-06:00I----- pdweb.authn total	 : 27.371
2010-07-15-02:18:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:18:00.000-06:00I----- pdweb.authn pass	 : 11516
2010-07-15-02:18:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:18:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:18:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:18:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:18:00.000-06:00I----- pdweb.authn total	 : 27.417
2010-07-15-02:19:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:19:00.000-06:00I----- pdweb.authn pass	 : 11536
2010-07-15-02:19:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:19:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:19:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:19:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:19:00.000-06:00I----- pdweb.authn total	 : 27.458
2010-07-15-02:20:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:20:00.000-06:00I----- pdweb.authn pass	 : 11556
2010-07-15-02:20:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:20:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:20:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:20:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:20:00.000-06:00I----- pdweb.authn total	 : 27.518
2010-07-15-02:21:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:21:00.000-06:00I----- pdweb.authn pass	 : 11576
2010-07-15-02:21:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:21:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:21:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-15-02:21:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:21:00.000-06:00I----- pdweb.authn total	 : 27.562
2010-07-15-02:22:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:22:00.000-06:00I----- pdweb.authn pass	 : 11596
2010-07-15-02:22:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:22:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:22:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:22:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:22:00.000-06:00I----- pdweb.authn total	 : 27.661
2010-07-15-02:23:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:23:00.000-06:00I----- pdweb.authn pass	 : 11617
2010-07-15-02:23:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:23:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:23:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:23:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:23:00.000-06:00I----- pdweb.authn total	 : 27.713
2010-07-15-02:24:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:24:00.000-06:00I----- pdweb.authn pass	 : 11638
2010-07-15-02:24:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:24:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:24:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:24:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:24:00.000-06:00I----- pdweb.authn total	 : 27.754
2010-07-15-02:25:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:25:00.000-06:00I----- pdweb.authn pass	 : 11658
2010-07-15-02:25:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:25:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:25:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:25:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:25:00.000-06:00I----- pdweb.authn total	 : 27.802
2010-07-15-02:26:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:26:00.000-06:00I----- pdweb.authn pass	 : 11679
2010-07-15-02:26:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:26:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:26:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:26:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:26:00.000-06:00I----- pdweb.authn total	 : 27.847
2010-07-15-02:27:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:27:00.000-06:00I----- pdweb.authn pass	 : 11699
2010-07-15-02:27:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:27:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:27:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:27:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:27:00.000-06:00I----- pdweb.authn total	 : 27.894
2010-07-15-02:28:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:28:00.000-06:00I----- pdweb.authn pass	 : 11720
2010-07-15-02:28:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:28:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:28:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:28:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:28:00.000-06:00I----- pdweb.authn total	 : 27.943
2010-07-15-02:29:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:29:00.000-06:00I----- pdweb.authn pass	 : 11740
2010-07-15-02:29:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:29:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:29:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:29:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:29:00.000-06:00I----- pdweb.authn total	 : 27.982
2010-07-15-02:30:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:30:00.000-06:00I----- pdweb.authn pass	 : 11760
2010-07-15-02:30:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:30:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:30:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:30:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:30:00.000-06:00I----- pdweb.authn total	 : 28.030
2010-07-15-02:31:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:31:00.000-06:00I----- pdweb.authn pass	 : 11780
2010-07-15-02:31:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:31:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:31:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:31:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:31:00.000-06:00I----- pdweb.authn total	 : 28.076
2010-07-15-02:32:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:32:00.000-06:00I----- pdweb.authn pass	 : 11801
2010-07-15-02:32:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:32:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:32:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:32:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:32:00.000-06:00I----- pdweb.authn total	 : 28.130
2010-07-15-02:33:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:33:00.000-06:00I----- pdweb.authn pass	 : 11821
2010-07-15-02:33:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:33:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:33:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:33:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:33:00.000-06:00I----- pdweb.authn total	 : 28.188
2010-07-15-02:34:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:34:00.000-06:00I----- pdweb.authn pass	 : 11842
2010-07-15-02:34:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:34:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:34:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:34:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:34:00.000-06:00I----- pdweb.authn total	 : 28.233
2010-07-15-02:35:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:35:00.000-06:00I----- pdweb.authn pass	 : 11862
2010-07-15-02:35:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:35:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:35:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:35:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:35:00.000-06:00I----- pdweb.authn total	 : 28.288
2010-07-15-02:36:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:36:00.000-06:00I----- pdweb.authn pass	 : 11883
2010-07-15-02:36:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:36:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:36:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:36:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:36:00.000-06:00I----- pdweb.authn total	 : 28.343
2010-07-15-02:37:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:37:00.000-06:00I----- pdweb.authn pass	 : 11903
2010-07-15-02:37:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:37:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:37:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:37:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:37:00.000-06:00I----- pdweb.authn total	 : 28.395
2010-07-15-02:38:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:38:00.000-06:00I----- pdweb.authn pass	 : 11923
2010-07-15-02:38:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:38:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:38:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:38:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:38:00.000-06:00I----- pdweb.authn total	 : 28.446
2010-07-15-02:39:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:39:00.000-06:00I----- pdweb.authn pass	 : 11944
2010-07-15-02:39:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:39:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:39:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:39:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:39:00.000-06:00I----- pdweb.authn total	 : 28.486
2010-07-15-02:40:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:40:00.000-06:00I----- pdweb.authn pass	 : 11964
2010-07-15-02:40:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:40:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:40:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:40:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:40:00.000-06:00I----- pdweb.authn total	 : 28.533
2010-07-15-02:41:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:41:00.000-06:00I----- pdweb.authn pass	 : 11984
2010-07-15-02:41:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:41:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:41:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:41:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:41:00.000-06:00I----- pdweb.authn total	 : 28.577
2010-07-15-02:42:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:42:00.000-06:00I----- pdweb.authn pass	 : 12004
2010-07-15-02:42:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:42:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:42:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:42:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:42:00.000-06:00I----- pdweb.authn total	 : 28.625
2010-07-15-02:43:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:43:00.000-06:00I----- pdweb.authn pass	 : 12025
2010-07-15-02:43:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:43:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:43:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:43:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:43:00.000-06:00I----- pdweb.authn total	 : 28.670
2010-07-15-02:44:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:44:00.000-06:00I----- pdweb.authn pass	 : 12046
2010-07-15-02:44:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:44:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:44:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:44:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:44:00.000-06:00I----- pdweb.authn total	 : 28.712
2010-07-15-02:45:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:45:00.000-06:00I----- pdweb.authn pass	 : 12066
2010-07-15-02:45:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:45:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:45:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:45:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:45:00.000-06:00I----- pdweb.authn total	 : 28.765
2010-07-15-02:46:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:46:00.000-06:00I----- pdweb.authn pass	 : 12087
2010-07-15-02:46:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:46:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:46:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:46:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:46:00.000-06:00I----- pdweb.authn total	 : 28.809
2010-07-15-02:47:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:47:00.000-06:00I----- pdweb.authn pass	 : 12107
2010-07-15-02:47:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:47:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:47:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:47:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:47:00.000-06:00I----- pdweb.authn total	 : 28.855
2010-07-15-02:48:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:48:00.000-06:00I----- pdweb.authn pass	 : 12127
2010-07-15-02:48:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:48:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:48:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:48:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:48:00.000-06:00I----- pdweb.authn total	 : 28.904
2010-07-15-02:49:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:49:00.000-06:00I----- pdweb.authn pass	 : 12148
2010-07-15-02:49:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:49:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:49:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:49:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:49:00.000-06:00I----- pdweb.authn total	 : 28.946
2010-07-15-02:50:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:50:00.000-06:00I----- pdweb.authn pass	 : 12168
2010-07-15-02:50:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:50:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:50:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:50:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:50:00.000-06:00I----- pdweb.authn total	 : 29.006
2010-07-15-02:51:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:51:00.000-06:00I----- pdweb.authn pass	 : 12189
2010-07-15-02:51:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:51:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:51:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:51:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:51:00.000-06:00I----- pdweb.authn total	 : 29.052
2010-07-15-02:52:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:52:00.000-06:00I----- pdweb.authn pass	 : 12209
2010-07-15-02:52:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:52:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:52:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:52:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:52:00.000-06:00I----- pdweb.authn total	 : 29.118
2010-07-15-02:53:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:53:00.000-06:00I----- pdweb.authn pass	 : 12230
2010-07-15-02:53:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:53:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:53:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:53:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:53:00.000-06:00I----- pdweb.authn total	 : 29.162
2010-07-15-02:54:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:54:00.000-06:00I----- pdweb.authn pass	 : 12250
2010-07-15-02:54:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:54:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:54:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:54:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:54:00.000-06:00I----- pdweb.authn total	 : 29.205
2010-07-15-02:55:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:55:00.000-06:00I----- pdweb.authn pass	 : 12270
2010-07-15-02:55:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:55:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:55:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:55:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:55:00.000-06:00I----- pdweb.authn total	 : 29.254
2010-07-15-02:56:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:56:00.000-06:00I----- pdweb.authn pass	 : 12291
2010-07-15-02:56:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:56:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:56:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:56:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:56:00.000-06:00I----- pdweb.authn total	 : 29.293
2010-07-15-02:57:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:57:00.000-06:00I----- pdweb.authn pass	 : 12311
2010-07-15-02:57:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:57:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:57:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:57:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:57:00.000-06:00I----- pdweb.authn total	 : 29.349
2010-07-15-02:58:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:58:00.000-06:00I----- pdweb.authn pass	 : 12331
2010-07-15-02:58:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:58:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:58:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:58:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:58:00.000-06:00I----- pdweb.authn total	 : 29.392
2010-07-15-02:59:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-02:59:00.000-06:00I----- pdweb.authn pass	 : 12352
2010-07-15-02:59:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-02:59:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-02:59:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-02:59:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-02:59:00.000-06:00I----- pdweb.authn total	 : 29.435
2010-07-15-03:00:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-03:00:00.000-06:00I----- pdweb.authn pass	 : 12373
2010-07-15-03:00:00.000-06:00I----- pdweb.authn fail	 : 0
